Issue ID,Issue Labels,Issue URL,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?
117489,"{'I-ICE', 'F-generic_associated_types', 'A-GATs', 'T-compiler', 'C-bug', 'A-implied-bounds'}",https://github.com/rust-lang/rust/issues/117489,ICE: Lifetime issue not detected for GAT,2023-11-01T14:21:59Z,2023-11-17T16:38:57Z,,,,,,16,,,,,0
117446,"{'I-ICE', 'A-trait-system', 'E-needs-test', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/117446,index out of bounds,2023-10-31T12:51:22Z,2024-11-03T16:17:30Z,,,,,,369,,,,,0
117362,"{'I-ICE', 'T-compiler', 'A-mir-opt', 'C-bug'}",https://github.com/rust-lang/rust/issues/117362,ICE: gvn hits `bug!()`,2023-10-29T17:14:40Z,2023-10-31T15:07:33Z,117438,https://github.com/rust-lang/rust/pull/117438,Do not ICE on constant evaluation failure in GVN.,2023-10-31 10:45,2023-10-31 15:07,1,35,"['consts.rs', 'issue-50814-2.mir-opt.stderr', 'issue-50814-2.normal.stderr', 'issue-50814-2.rs']","['compiler/rustc_middle/src/mir', 'tests/ui/consts/const-eval', 'tests/ui/consts/const-eval', 'tests/ui/consts/const-eval']",,0
117355,"{'T-compiler', 'A-mir-opt', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/117355,MIR validation error at `mir-opt-level>=3`,2023-10-29T11:59:52Z,2023-11-20T11:23:25Z,,,,,,21,842,"['inline.rs', 'exponential_runtime.main.Inline.panic-abort.diff', 'exponential_runtime.main.Inline.panic-unwind.diff', 'indirect_destination.rs', 'inline_coroutine.main.Inline.panic-abort.diff', 'inline_coroutine.main.Inline.panic-unwind.diff', 'inline_into_box_place.main.Inline.panic-abort.diff', 'inline_into_box_place.main.Inline.panic-unwind.diff', 'inline_into_box_place.rs', 'jump_threading.identity.JumpThreading.panic-abort.diff', 'jump_threading.identity.JumpThreading.panic-unwind.diff', 'jump_threading.rs', 'separate_const_switch.identity.SeparateConstSwitch.diff']","['compiler/rustc_mir_transform/src', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt/inline', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt']",,0
117310,"{'T-types', 'A-impl-trait', 'F-type_alias_impl_trait', 'C-bug'}",https://github.com/rust-lang/rust/issues/117310,surprising behaviour when relating opaque types in winnowing,2023-10-28T08:49:52Z,2024-03-24T18:14:24Z,122949,https://github.com/rust-lang/rust/pull/122949,Add a regression test for #117310,2024-03-23 14:58,2024-03-24 18:14,148,28,['tait-param-inference-issue-117310.rs'],['tests/ui/type-alias-impl-trait'],,0
117251,"{'I-ICE', 'A-closures', 'E-needs-test', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/117251,ICE on nightly with closure returning wrong type,2023-10-26T21:20:09Z,2024-07-15T12:01:07Z,,,,,,262,,,,,0
117186,"{'A-diagnostics', 'A-trait-objects', 'D-verbose', 'E-easy'}",https://github.com/rust-lang/rust/issues/117186,Don't show the same help multiple times for object safety violations,2023-10-25T21:00:55Z,2023-11-27T21:51:48Z,117200,https://github.com/rust-lang/rust/pull/117200,Don't add redundant help for object safety violations,2023-10-26 04:07,2023-11-27 21:51,33,111,"['mod.rs', 'mod.rs', 'object_safety.rs', 'object-safety-err-ret.stderr']","['compiler/rustc_infer/src/traits/error_reporting', 'compiler/rustc_middle/src/traits', 'compiler/rustc_trait_selection/src/traits', 'tests/ui/const-generics/generic_const_exprs']",,0
117140,"{'A-higher-ranked', 'T-compiler', 'A-lifetimes', 'C-bug'}",https://github.com/rust-lang/rust/issues/117140,higher-ranked lifetime error,2023-10-24T20:24:13Z,2025-02-21T16:01:37Z,,,,,,485,,,,,0
116925,"{'A-trait-system', 'T-compiler', 'D-terse', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/116925,Confusing error when referencing associated types inside trait bounds in trait implementations,2023-10-19T04:01:10Z,2024-01-25T11:17:19Z,,,,,,98,297,"['suggestions.rs', 'impl-wf-cycle-1.stderr', 'impl-wf-cycle-2.stderr', 'impl-wf-cycle-3.rs', 'impl-wf-cycle-3.stderr', 'impl-wf-cycle-4.rs', 'impl-wf-cycle-4.stderr']","['compiler/rustc_trait_selection/src/traits/error_reporting', 'tests/ui/associated-types', 'tests/ui/associated-types', 'tests/ui/associated-types', 'tests/ui/associated-types', 'tests/ui/associated-types', 'tests/ui/associated-types']",,0
116877,"{'I-ICE', 'T-types', 'A-impl-trait', 'P-critical', 'regression-from-stable-to-nightly', 'C-bug'}",https://github.com/rust-lang/rust/issues/116877,regression when relating two opaque types in canonical queries,2023-10-18T04:25:23Z,2024-04-09T01:01:24Z,122077,https://github.com/rust-lang/rust/pull/122077,Pass list of defineable opaque types into canonical queries,2024-03-06 10:26,2024-04-09 01:01,173,858,"['consumers.rs', 'lib.rs', 'opaque_types.rs', 'canonical.rs', 'check.rs', '_impl.rs', 'typeck_root_ctxt.rs', 'at.rs', 'canonicalizer.rs', 'query_response.rs', 'mod.rs', 'mod.rs', 'canonical.rs', 'plumbing.rs', 'mod.rs', 'solve.rs', 'closure.rs', 'codec.rs', 'context.rs', 'list.rs', 'canonicalizer.rs', 'infer.rs', 'canonical.rs', 'mod.rs', 'mod.rs', 'trait_goals.rs', 'mod.rs', 'canonical.rs', 'debug.rs', 'infcx.rs', 'interner.rs', 'issues.txt', 'address_of.address_of_reborrow.SimplifyCfg-initial.after.mir', 'basic_assignment.main.SimplifyCfg-initial.after.mir', 'issue_101867.main.built.after.mir', 'receiver_ptr_mutability.main.built.after.mir', 'issue_72181_1.main.built.after.mir', 'issue_99325.main.built.after.32bit.mir', 'issue_99325.main.built.after.64bit.mir', 'different_where_bounds.rs', 'equality-in-canonical-query.clone.stderr', 'equality-in-canonical-query.rs', 'nested-hkl-lifetime.rs', 'nested-rpit-hrtb.rs', 'nested-rpit-hrtb.stderr', 'issue-80409.no-compat.stderr', 'issue-53398-cyclic-types.rs', 'rpit_tait_equality_in_canonical_query.current.stderr', 'rpit_tait_equality_in_canonical_query.rs', 'type-alias-impl-trait-with-cycle-error-1.rs', 'type-alias-impl-trait-with-cycle-error-1.stderr', 'type-alias-impl-trait-with-cycle-error-2.rs', 'type-alias-impl-trait-with-cycle-error-2.stderr', 'type-alias-impl-trait-with-cycle-error-3.rs', 'type-alias-impl-trait-with-cycle-error-3.stderr', 'type-alias-impl-trait-with-cycle-error-4.rs', 'type-alias-impl-trait-with-cycle-error-4.stderr', 'type-alias-impl-trait-with-cycle-error.stderr', 'type-alias-impl-trait-with-cycle-error2.stderr']","['compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src', 'compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_hir_analysis/src/check', 'compiler/rustc_hir_typeck/src/fn_ctxt', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_infer/src/infer', 'compiler/rustc_infer/src/infer/canonical', 'compiler/rustc_infer/src/infer/canonical', 'compiler/rustc_infer/src/infer', 'compiler/rustc_infer/src/infer/opaque_types', 'compiler/rustc_middle/src/infer', 'compiler/rustc_middle/src/query', 'compiler/rustc_middle/src/traits', 'compiler/rustc_middle/src/traits', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_next_trait_solver/src', 'compiler/rustc_trait_selection/src', 'compiler/rustc_trait_selection/src/solve/eval_ctxt', 'compiler/rustc_trait_selection/src/solve/eval_ctxt', 'compiler/rustc_trait_selection/src/solve', 'compiler/rustc_trait_selection/src/solve', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_type_ir/src', 'compiler/rustc_type_ir/src', 'compiler/rustc_type_ir/src', 'compiler/rustc_type_ir/src', 'src/tools/tidy/src', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/building', 'tests/mir-opt/building', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/inference', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait']",P-critical,1
116869,"{'A-lifetimes', 'A-closures', 'T-compiler', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/116869,Higher rank lifetimes fails when trying to set closure lifetimes,2023-10-18T00:56:55Z,2024-03-01T10:18:52Z,,,,,,135,,,,,0
116864,"{'A-trait-system', 'A-associated-items', 'A-lifetimes', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/116864,Asssociated type declared in `where` clause is not enforced in type parameter,2023-10-17T23:03:38Z,2023-11-13T12:13:45Z,,,,,,26,,,,,0
116794,"{'T-types', 'A-impl-trait', 'P-medium', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/116794,uncaptured lifetimes required to live as long as the opaque type,2023-10-16T13:13:47Z,2023-10-29T20:37:29Z,116733,https://github.com/rust-lang/rust/pull/116733,Consider alias bounds when computing liveness in NLL (but this time sound hopefully),2023-10-14 15:06,2023-10-29 20:37,13,377,"['trace.rs', 'opaque_types.rs', 'for_liveness.rs', 'mod.rs', 'gat-static.rs', 'higher-ranked-outlives-for-capture.rs', 'higher-ranked-outlives-for-capture.stderr', 'higher-ranked.rs', 'opaque-capture.rs', 'opaque-type-param.rs', 'opaque-type-param.stderr', 'rpit-static.rs', 'rpitit-static.rs', 'rtn-static.rs', 'rtn-static.stderr', 'bivariant-lifetime-liveness.rs']","['compiler/rustc_borrowck/src/type_check/liveness', 'compiler/rustc_infer/src/infer', 'compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/borrowck/alias-liveness', 'tests/ui/impl-trait']",P-medium,0
116765,"{'A-lifetimes', 'A-trait-objects', 'T-compiler', 'D-terse', 'A-borrow-checker', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/116765,Static lifetime requirement in boxed trait object (`Box<dyn Trait>`) is not clearly explained,2023-10-15T16:09:50Z,2023-11-21T06:40:13Z,,,,,,36,,,,,0
116749,"{'A-trait-system', 'A-associated-items', 'fixed-by-next-solver', 'A-lazy-normalization', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/116749,Trait bounds of associated types in `where` clauses result in unsatisfied requeriments,2023-10-14T23:37:45Z,2023-11-13T11:49:44Z,,,,,,29,,,,,0
116736,"{'I-ICE', 'A-MIR', 'T-compiler', '-Zvalidate-mir', 'C-bug', 'A-mir-opt-inlining', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/116736,broken mir while bootstrapping ra `hir-ty`,2023-10-14T17:04:09Z,2023-12-23T06:12:18Z,119077,https://github.com/rust-lang/rust/pull/119077,Separate MIR lints from validation,2023-12-18 10:00,2023-12-23 06:12,69,252,"['validate.rs', 'storage_liveness.rs', 'lib.rs', 'lint.rs', 'pass_manager.rs', 'ref_prop.rs', 'options.rs', 'runtest.rs', 'reference_prop.rs', 'no-storage.rs', 'storage-live.rs', 'storage-live.stderr', 'storage-return.rs']","['compiler/rustc_const_eval/src/transform', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_session/src', 'src/tools/compiletest/src', 'tests/mir-opt', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint']",,0
116721,"{'I-ICE', 'fixed-by-next-solver', 'S-bug-has-test', 'T-compiler', 'C-bug', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/116721,ICE: `slices are not scalars` II,2023-10-14T06:29:55Z,2024-06-30T13:21:38Z,127024,https://github.com/rust-lang/rust/pull/127024,Avoid cloning jump threading state when possible,2024-06-27 08:25,2024-06-30 13:21,260,101,"['value_analysis.rs', 'jump_threading.rs', 'sized-slice-predicate-116721.rs']","['compiler/rustc_mir_dataflow/src', 'compiler/rustc_mir_transform/src', 'tests/ui/mir']",,0
116615,"{'A-diagnostics', 'D-newcomer-roadblock', 'T-compiler', 'D-terse', 'A-type-system'}",https://github.com/rust-lang/rust/issues/116615,Provide context when type error happens due to different fn arguments with the same type parameter are called with different types,2023-10-10T21:39:43Z,2024-04-05T15:33:37Z,,,,,,177,,,,,0
116377,"{'A-trait-system', 'A-associated-items', 'fixed-by-next-solver', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/116377,Unable to put trait bound on associated type in generic method in trait with its own associated type,2023-10-03T10:25:14Z,2023-11-13T11:48:52Z,,,,,,41,,,,,0
116291,"{'I-ICE', 'T-compiler', 'C-bug', 'A-mir-opt-inlining', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/116291,"Attempt to read from stolen value with -Zmir-enable-passes=+Inline, but not -Zinline-mir",2023-09-30T17:01:58Z,2023-10-22T09:42:26Z,,,,,,21,,,,,0
116212,"{'I-ICE', 'T-compiler', 'C-bug', 'A-mir-opt', 'F-never_type'}",https://github.com/rust-lang/rust/issues/116212,ICE: gvn: `node .. is not reachable`,2023-09-27T23:11:17Z,2023-09-29T11:58:51Z,116239,https://github.com/rust-lang/rust/pull/116239,Only visit reachable nodes in SsaLocals.,2023-09-28 17:09,2023-09-29 11:58,1,26,"['ssa.rs', 'ssa_unreachable_116212.rs']","['compiler/rustc_mir_transform/src', 'tests/mir-opt']",,0
116171,"{'A-code-coverage', 'T-compiler', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/116171,Make coverage robust against MIR optimizations removing all counter-increment statements,2023-09-26T10:06:30Z,2024-03-27T11:32:53Z,122860,https://github.com/rust-lang/rust/pull/122860,coverage: Re-enable `UnreachablePropagation` for coverage builds,2024-03-22 06:21,2024-03-27 11:32,183,176,"['mapgen.rs', 'unreachable_prop.rs', 'unreachable.cov-map']","['compiler/rustc_codegen_llvm/src/coverageinfo', 'compiler/rustc_mir_transform/src', 'tests/coverage']",,0
116121,"{'E-mentor', 'T-compiler', 'F-auto_traits', 'C-bug', 'E-easy', 'A-auto-traits'}",https://github.com/rust-lang/rust/issues/116121,"""auto trait"" syntax gets accepted on stable in cfg-disabled code",2023-09-24T12:39:42Z,2023-10-04T05:29:04Z,116393,https://github.com/rust-lang/rust/pull/116393,Emit feature gate *warning* for `auto` traits pre-expansion,2023-10-03 19:13,2023-10-04 05:29,9,30,"['feature_gate.rs', 'item.rs', 'pre-cfg.rs', 'pre-cfg.stderr', 'stringify.rs']","['compiler/rustc_ast_passes/src', 'compiler/rustc_parse/src/parser', 'tests/ui/auto-traits', 'tests/ui/auto-traits', 'tests/ui/macros']",,0
116079,"{'I-ICE', 'F-if_let_guard', 'requires-nightly', 'A-MIR', 'T-compiler', '-Zvalidate-mir', 'C-bug'}",https://github.com/rust-lang/rust/issues/116079,ICE: if_let_guard + mir drop tracking: broken mir,2023-09-22T21:36:57Z,2023-12-23T06:12:18Z,119077,https://github.com/rust-lang/rust/pull/119077,Separate MIR lints from validation,2023-12-18 10:00,2023-12-23 06:12,91,252,"['validate.rs', 'storage_liveness.rs', 'lib.rs', 'lint.rs', 'pass_manager.rs', 'ref_prop.rs', 'options.rs', 'runtest.rs', 'reference_prop.rs', 'no-storage.rs', 'storage-live.rs', 'storage-live.stderr', 'storage-return.rs']","['compiler/rustc_const_eval/src/transform', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_session/src', 'src/tools/compiletest/src', 'tests/mir-opt', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint']",,0
115918,"{'A-trait-system', 'A-GATs', 'T-compiler', 'F-generic_associated_types'}",https://github.com/rust-lang/rust/issues/115918,conflicting implementation false positive for fix point over GAT,2023-09-17T19:32:57Z,2023-09-17T20:45:59Z,,,,,,0,,,,,0
115789,"{'I-ICE', 'T-compiler', 'A-mir-opt', 'C-bug'}",https://github.com/rust-lang/rust/issues/115789,ICE: `dereferencing Adt(..)`,2023-09-12T15:54:15Z,2023-09-24T07:57:58Z,115794,https://github.com/rust-lang/rust/pull/115794,Do not create a DerefLen place for `Box<[T]>`.,2023-09-12 17:32,2023-09-24 07:58,11,957,"['value_analysis.rs', 'default_boxed_slice.main.ConstProp.32bit.panic-abort.diff', 'default_boxed_slice.main.ConstProp.32bit.panic-unwind.diff', 'default_boxed_slice.main.ConstProp.64bit.panic-abort.diff', 'default_boxed_slice.main.ConstProp.64bit.panic-unwind.diff', 'default_boxed_slice.main.DataflowConstProp.32bit.panic-abort.diff', 'default_boxed_slice.main.DataflowConstProp.32bit.panic-unwind.diff', 'default_boxed_slice.main.DataflowConstProp.64bit.panic-abort.diff', 'default_boxed_slice.main.DataflowConstProp.64bit.panic-unwind.diff', 'default_boxed_slice.rs']","['compiler/rustc_mir_dataflow/src', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop', 'tests/mir-opt/dataflow-const-prop']",,0
115781,"{'T-types', 'A-impl-trait', 'P-medium', 'T-compiler', 'regression-from-stable-to-beta'}",https://github.com/rust-lang/rust/issues/115781,regression: concrete type differs from previous defining opaque type use,2023-09-12T13:51:13Z,2023-09-25T17:44:35Z,,,,,,13,,,,P-medium,0
115375,"{'T-compiler', 'D-invalid-suggestion', 'C-bug', 'A-borrow-checker', 'A-diagnostics', 'A-suggestion-diagnostics'}",https://github.com/rust-lang/rust/issues/115375,bad suggestion for type lifetime bounds with anonymous lifetimes,2023-08-30T10:52:26Z,2023-10-09T17:13:16Z,115882,https://github.com/rust-lang/rust/pull/115882,improve the suggestion of `generic_bound_failure`,2023-09-16 05:27,2023-10-09 17:13,40,1909,"['mod.rs', 'context.rs', 'regionck-1.stderr', 'async-generics-and-bounds.stderr', 'async-generics.stderr', 'builtin-superkinds-self-type.stderr', 'issue-53475.stderr', 'issue-102117.stderr', 'E0311.fixed', 'E0311.stderr', 'implied-bounds-unnorm-associated-type-5.stderr', 'issue-84931.stderr', 'must_outlive_least_region_or_bound.stderr', 'type_parameters_captured.stderr', 'unactionable_diagnostic.fixed', 'unactionable_diagnostic.rs', 'unactionable_diagnostic.stderr', 'lifetime-doesnt-live-long-enough.stderr', 'issue_74400.stderr', 'suggest-introducing-and-adding-missing-lifetime.fixed', 'suggest-introducing-and-adding-missing-lifetime.stderr', 'overlapping-impl-1-modulo-regions.stderr', 'propagate-from-trait-match.stderr', 'issue-98589-closures-relate-named-regions.stderr', 'issue-98693.stderr', 'min-choice-reject-ambiguous.stderr', 'impl-trait-outlives.stderr', 'projection-implied-bounds.stderr', 'projection-no-regions-closure.stderr', 'projection-no-regions-fn.stderr', 'projection-one-region-closure.stderr', 'projection-two-region-trait-bound-closure.stderr', 'projection-where-clause-env-wrong-bound.stderr', 'projection-where-clause-env-wrong-lifetime.stderr', 'projection-where-clause-none.stderr', 'ty-param-closure-approximate-lower-bound.stderr', 'ty-param-closure-outlives-from-return-type.stderr', 'ty-param-closure-outlives-from-where-clause.stderr', 'ty-param-fn-body.stderr', 'ty-param-fn.stderr', 'normalization-infer.stderr', 'object-safety-supertrait-mentions-GAT.stderr', 'closure-in-projection-issue-97405.stderr', 'regions-close-associated-type-into-object.stderr', 'regions-close-object-into-object-4.stderr', 'regions-close-object-into-object-5.stderr', 'regions-close-over-type-parameter-1.stderr', 'regions-close-param-into-object.stderr', 'regions-implied-bounds-projection-gap-1.stderr', 'regions-infer-bound-from-trait-self.stderr', 'regions-infer-bound-from-trait.stderr', 'dont-infer-static.stderr', 'regions-enum-not-wf.stderr', 'regions-struct-not-wf.stderr', 'issue-105544.fixed', 'issue-105544.rs', 'issue-105544.stderr', 'missing-lifetimes-in-signature-2.fixed', 'missing-lifetimes-in-signature-2.rs', 'missing-lifetimes-in-signature-2.stderr', 'missing-lifetimes-in-signature.stderr', 'type-param-bound-scope.fixed', 'type-param-bound-scope.rs', 'type-param-bound-scope.stderr', 'type-param-missing-lifetime.fixed', 'type-param-missing-lifetime.rs', 'type-param-missing-lifetime.stderr', 'suggest-impl-trait-lifetime.fixed', 'suggest-impl-trait-lifetime.rs', 'suggest-impl-trait-lifetime.stderr', 'closure_wf_outlives.stderr', 'generic_type_does_not_live_long_enough.stderr', 'implied_lifetime_wf_check3.stderr', 'implied_lifetime_wf_check4_static.stderr', 'wf-in-associated-type.fail.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-impl-associated-type-region.stderr', 'wf-in-fn-type-static.stderr', 'wf-in-obj-type-static.stderr', 'wf-outlives-ty-in-fn-or-trait.stderr', 'wf-trait-associated-type-region.stderr']","['compiler/rustc_infer/src/infer/error_reporting', 'compiler/rustc_middle/src/ty', 'tests/ui/associated-inherent-types', 'tests/ui/async-await/in-trait', 'tests/ui/async-await/in-trait', 'tests/ui/builtin-superkinds', 'tests/ui/coercion', 'tests/ui/consts', 'tests/ui/error-codes', 'tests/ui/error-codes', 'tests/ui/fn', 'tests/ui/generic-associated-types', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/lifetimes', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes', 'tests/ui/lifetimes', 'tests/ui/marker_trait_attr', 'tests/ui/nll/closure-requirements', 'tests/ui/nll', 'tests/ui/nll', 'tests/ui/nll/member-constraints', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/ty-outlives', 'tests/ui/nll/user-annotations', 'tests/ui/object-safety', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/regions', 'tests/ui/rfcs/rfc-2093-infer-outlives', 'tests/ui/rfcs/rfc-2093-infer-outlives', 'tests/ui/rfcs/rfc-2093-infer-outlives', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions/lifetimes', 'tests/ui/suggestions', 'tests/ui/suggestions', 'tests/ui/suggestions', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",,0
