Issue ID,Issue Labels,Issue URL,Status,Found by,Symptoms,Test validity,Stage,Bug Cause,# Affected module,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?,Test case (original),Test case (reduced),core,async,dyn,std,Lifetime,trait,flag,command,unstable features
105401,"{'requires-nightly', 'F-type_alias_impl_trait', 'C-bug', 'A-closures'}",https://github.com/rust-lang/rust/issues/105401,valid,developer,2. Correctness Issues-Completeness Issues,,2. HIR-type & wf check,1. Type-Trait & Bound,2,Misleading/incorrect? `closure/generator type that references itself` error,2022-12-06T23:09:48Z,2023-01-05T06:47:10Z,105409,https://github.com/rust-lang/rust/pull/105409,Don't deduce a signature that makes a closure cyclic,2022/12/7 3:50,2023/1/5 6:47,29,172,"['closure.rs', 'mod.rs', 'supertrait-hint-cycle-2.rs', 'supertrait-hint-cycle-3.rs', 'supertrait-hint-cycle.rs', 'issue-25439.stderr', 'unboxed-closure-no-cyclic-sig.stderr']","['compiler/rustc_hir_typeck/src', 'compiler/rustc_trait_selection/src/traits/error_reporting', 'src/test/ui/closures', 'src/test/ui/closures', 'src/test/ui/closures', 'src/test/ui/issues', 'src/test/ui/unboxed-closures']",,0,"#![feature(type_alias_impl_trait)]
 #![feature(closure_lifetime_binder)]
 
 use core::future::Future;
 
 trait AsyncFn<I, R>: FnMut(I) -> Self::Fut {
 type Fut: Future<Output = R>;
 }
 
 impl<F, I, R, Fut> AsyncFn<I, R> for F
 where
 Fut: Future<Output = R>,
 F: FnMut(I) -> Fut,
 {
 type Fut = Fut;
 }
 
 async fn call<C, R, F>(mut ctx: C, mut f: F) -> Result<R, ()>
 where
 F: for<'a> AsyncFn<&'a mut C, Result<R, ()>>
 {
 loop {
 match f(&mut ctx).await {
 Ok(val) => return Ok(val),
 Err(_) => continue,
 }
 }
 }
 
 trait Cap<'a> {}
 impl<T> Cap<'_> for T {}
 
 fn works(ctx: &mut usize) {
 let mut inner = 0;
 
 type Ret<'a, 'b: 'a> = impl Future<Output = Result<usize, ()>> + 'a + Cap<'b>;
 
 let callback = for<'a, 'b> |c: &'a mut &'b mut usize| -> Ret<'a, 'b> {
 inner += 1;
 async move { let _c = c; Ok(1usize) }
 };
 call(ctx, callback);
 }
 
 fn doesnt_work_but_should(ctx: &mut usize) {
 let mut inner = 0;
 
 type Ret<'a, 'b: 'a> = impl Future<Output = Result<usize, ()>> + 'a + Cap<'b>;
 
 call(ctx, for<'a, 'b> |c: &'a mut &'b mut usize| -> Ret<'a, 'b> {
 inner += 1;
 async move { let _c = c; Ok(1usize) }
 });
 }","#![feature(type_alias_impl_trait)]
 #![feature(closure_lifetime_binder)]
 
 use core::future::Future;
 
 trait AsyncFn<I, R>: FnMut(I) -> Self::Fut {
 type Fut: Future<Output = R>;
 }
 
 impl<F, I, R, Fut> AsyncFn<I, R> for F
 where
 Fut: Future<Output = R>,
 F: FnMut(I) -> Fut,
 {
 type Fut = Fut;
 }
 
 async fn call<C, R, F>(mut ctx: C, mut f: F) -> Result<R, ()>
 where
 F: for<'a> AsyncFn<&'a mut C, Result<R, ()>>
 {
 loop {
 match f(&mut ctx).await {
 Ok(val) => return Ok(val),
 Err(_) => continue,
 }
 }
 }
 
 trait Cap<'a> {}
 impl<T> Cap<'_> for T {}
 
 fn works(ctx: &mut usize) {
 let mut inner = 0;
 
 type Ret<'a, 'b: 'a> = impl Future<Output = Result<usize, ()>> + 'a + Cap<'b>;
 
 let callback = for<'a, 'b> |c: &'a mut &'b mut usize| -> Ret<'a, 'b> {
 inner += 1;
 async move { let _c = c; Ok(1usize) }
 };
 call(ctx, callback);
 }
 
 fn doesnt_work_but_should(ctx: &mut usize) {
 let mut inner = 0;
 
 type Ret<'a, 'b: 'a> = impl Future<Output = Result<usize, ()>> + 'a + Cap<'b>;
 
 call(ctx, for<'a, 'b> |c: &'a mut &'b mut usize| -> Ret<'a, 'b> {
 inner += 1;
 async move { let _c = c; Ok(1usize) }
 });
 }",1,1,,,1,FnMut,,,"#![feature(type_alias_impl_trait)]
#![feature(closure_lifetime_binder)]"
105386,"{'A-debuginfo', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/105386,valid,developer,5. Misoptimization,,4. Code Gen,4. Basic syntax&structure,1,Variable debuginfo introduces undefined behaviour,2022-12-06T17:54:32Z,2022-12-10T19:49:49Z,105482,https://github.com/rust-lang/rust/pull/105482,Fix invalid codegen during debuginfo lowering,2022/12/9 1:04,2022/12/10 19:49,4,178,"['debuginfo.rs', 'issue-105386-ub-in-debuginfo.rs', 'issue-105386-debuginfo-ub.rs']","['compiler/rustc_codegen_ssa/src/mir', 'src/test/codegen', 'src/test/ui/debuginfo']",,0,"#![feature(stmt_expr_attributes)]
 pub struct S([usize; 8]);
 
 #[no_mangle]
 pub fn f(x: S, y: S) -> usize {
 (#[inline(always)]|| {
 let _z = x;
 y.0[0]
 })()
 }","#![feature(stmt_expr_attributes)]
 pub struct S([usize; 8]);
 
 #[no_mangle]
 pub fn f(x: S, y: S) -> usize {
 (#[inline(always)]|| {
 let _z = x;
 y.0[0]
 })()
 }",,,,,,,,,#![feature(stmt_expr_attributes)]
105344,"{'I-unsound', 'T-compiler', 'A-mir-opt', 'C-bug'}",https://github.com/rust-lang/rust/issues/105344,valid,members,3. Miscompilation-Safe Rust Causes UB,,6. LLVM,6. Compatibility Issues,0,Miscompilation(s) due to MIR inlining,2022-12-06T01:46:08Z,2022-12-08T04:29:05Z,,,,,,2,,,,,0,,"fn main() {
 TranslatorI.visit_pre();
 }
 
 impl TranslatorI {
 fn visit_pre(self) {
 Some(())
 .map(|_| self.flags())
 .unwrap_or_else(|| self.flags());
 }
 }
 
 struct TranslatorI;
 
 impl TranslatorI {
 fn flags(&self) {}
 }",,,,,,,"--edition=X
-Copt-level=X
-Cdebuginfo=X
-Zmir-opt-level=X",rustc --edition=2021 file.rs -C opt-level=3 -C debuginfo=2 -Zmir-opt-level=3,
105251,"{'I-unsound', 'A-impl-trait', 'T-types', 'P-high', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/105251,valid,members,2. Correctness Issues-Soundness Issues,,2. HIR-type & wf check,1. Type-Opaque Types,1,nested rpit allows capturing illegal lifetimes,2022-12-04T12:22:37Z,2022-12-06T15:35:57Z,105254,https://github.com/rust-lang/rust/pull/105254,Recurse into nested impl-trait when computing variance.,2022/12/4 13:55,2022/12/6 15:36,2,70,"['mod.rs', 'nested-return-type4.rs', 'nested-return-type4.stderr']","['compiler/rustc_hir_analysis/src/variance', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait']",P-high,0,"fn test<'s: 's>(s: &'s str) -> impl std::future::Future<Output = impl Sized> {
 async move { let _s = s; }
 }","fn test<'s: 's>(s: &'s str) -> impl std::future::Future<Output = impl Sized> {
 async move { let _s = s; }
 }",,1,,1,1,Sized,,,
105184,"{'A-trait-system', 'T-compiler', 'A-diagnostics', 'D-papercut'}",https://github.com/rust-lang/rust/issues/105184,valid,developer,4. Diagnostic Issues-Improper Fix Suggestion,,2. HIR-report,5. Exception Handling & Report,2,Confusing error when summing iterator of `()`,2022-12-02T18:54:52Z,2023-11-19T21:15:54Z,105332,https://github.com/rust-lang/rust/pull/105332,,,,352,,,,,0,"fn main() {
 vec![(), ()].iter().sum::<i32>();
 }","fn main() {
 vec![(), ()].iter().sum::<i32>();
 }",,,,,,,,,
104843,"{'I-ICE', 'F-let_chains', 'glacier', 'A-MIR', 'T-compiler', '-Zvalidate-mir', 'C-bug'}",https://github.com/rust-lang/rust/issues/104843,valid,members,1. Crash-Front-end Panic,valid,3. MIR-report,5. Exception Handling & Report,4,Broken MIR ICE with let chains,2022-11-24T19:28:41Z,2023-12-23T06:12:17Z,119077,https://github.com/rust-lang/rust/pull/119077,Separate MIR lints from validation,2023/12/18 10:00,2023/12/23 6:12,393,252,"['validate.rs', 'storage_liveness.rs', 'lib.rs', 'lint.rs', 'pass_manager.rs', 'ref_prop.rs', 'options.rs', 'runtest.rs', 'reference_prop.rs', 'no-storage.rs', 'storage-live.rs', 'storage-live.stderr', 'storage-return.rs']","['compiler/rustc_const_eval/src/transform', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_session/src', 'src/tools/compiletest/src', 'tests/mir-opt', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint']",,0,"#![feature(let_chains)]
 
 struct F(Box<()>);
 
 impl F {
 fn s(&self) -> Option<&str> {
 None
 }
 }
 
 fn cex() -> Option<F> {
 None
 }
 
 pub fn main() {
 if false
 && let Some(ce) = cex()
 && let Some(_ce) = ce.s()
 {
 }
 }","#![feature(let_chains)]
 
 struct F(Box<()>);
 
 impl F {
 fn s(&self) -> Option<&str> {
 None
 }
 }
 
 fn cex() -> Option<F> {
 None
 }
 
 pub fn main() {
 if false
 && let Some(ce) = cex()
 && let Some(_ce) = ce.s()
 {
 }
 }",,,,,,,-O,-O,#![feature(let_chains)]
104826,"{'A-coroutines', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/104826,exclude,,,,,,,Remove `identity_future` indirection/hack,2022-11-24T13:24:17Z,2023-03-14T13:45:06Z,104833,https://github.com/rust-lang/rust/pull/104833,Remove `identity_future` indirection,2022/11/24 17:08,2023/3/14 13:45,110,502,"['expr.rs', 'item.rs', 'lang_items.rs', 'callee.rs', '_impl.rs', 'symbol.rs', 'suggestions.rs', 'mod.rs', 'manual_async_fn.rs', 'lib.rs', 'blocks.stdout', 'async_await.b-{closure#0}.generator_resume.0.mir', 'generator-desc.stderr', 'large_moves.attribute.stderr', 'large_moves.option.stderr', 'large_moves.rs', 'no-const-async.rs', 'no-const-async.stderr', 'async-block.rs', 'async-block.stderr', 'panic-track-caller.rs', 'async.rs', 'async.stderr', 'feature-gate-closure_track_caller.rs', 'feature-gate-closure_track_caller.stderr', 'default-body-with-rpit.rs', 'default-body-with-rpit.stderr', 'issue-78722.rs', 'issue-78722.stderr', 'fn-header-semantic-fail.rs', 'fn-header-semantic-fail.stderr', 'expected-boxed-future-isnt-pinned.stderr']","['compiler/rustc_ast_lowering/src', 'compiler/rustc_ast_lowering/src', 'compiler/rustc_hir/src', 'compiler/rustc_hir_typeck/src', 'compiler/rustc_hir_typeck/src/fn_ctxt', 'compiler/rustc_span/src', 'compiler/rustc_trait_selection/src/traits/error_reporting', 'library/core/src/future', 'src/tools/clippy/clippy_lints/src', 'src/tools/clippy/clippy_utils/src', 'src/tools/clippy/tests/ui/author', 'tests/mir-opt/building', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/async-await', 'tests/ui/async-await/track-caller', 'tests/ui/async-await/track-caller', 'tests/ui/async-await/track-caller', 'tests/ui/chalkify/bugs', 'tests/ui/chalkify/bugs', 'tests/ui/feature-gates', 'tests/ui/feature-gates', 'tests/ui/impl-trait/in-trait', 'tests/ui/impl-trait/in-trait', 'tests/ui/impl-trait/issues', 'tests/ui/impl-trait/issues', 'tests/ui/parser', 'tests/ui/parser', 'tests/ui/suggestions']",,0,,,,,,,,,,,
104825,"{'T-types', 'C-bug', 'A-closures'}",https://github.com/rust-lang/rust/issues/104825,exclude,,,,,,,"""fishy"" `skip_binder` actually ignoring bound variables",2022-11-24T13:16:07Z,2022-11-25T15:52:33Z,104841,https://github.com/rust-lang/rust/pull/104841,Assert that we don't capture escaping bound vars in `Fn` trait selection,2022/11/24 18:47,2022/11/25 15:52,1,49,"['confirmation.rs', 'mod.rs', 'util.rs']","['compiler/rustc_trait_selection/src/traits/select', 'compiler/rustc_trait_selection/src/traits/select', 'compiler/rustc_trait_selection/src/traits']",,0,,,,,,,,,,,
104779,"{'I-ICE', 'glacier', 'T-types', 'A-impl-trait', 'E-needs-test', 'A-variance', 'C-bug'}",https://github.com/rust-lang/rust/issues/104779,Not reproducible anymore,developer,1. Crash-Front-end Panic,,,,,"opaque types, patterns and subtyping ICE: `IndexMap: key not found`",2022-11-23T15:46:01Z,2024-03-24T04:30:37Z,,,,,,486,68,"['opaque-types-patterns-subtyping-ice-104779.rs', 'opaque-types-patterns-subtyping-ice-104779.stderr']","['tests/ui/borrowck', 'tests/ui/borrowck']",,0,,,,,,,,,,,
104764,"{'A-NLL', 'T-types', 'C-bug', 'A-borrow-checker', 'NLL-sound'}",https://github.com/rust-lang/rust/issues/104764,valid,members,2. Correctness Issues-Soundness Issues,,2. HIR-trait solving,1. Type-WF,2,unnormalized user annotations can be ill-formed,2022-11-23T06:35:22Z,2024-01-17T04:40:18Z,120019,https://github.com/rust-lang/rust/pull/120019,fix fn/const items implied bounds and wf check (rebase),2024/1/16 8:28,2024/1/17 4:40,419,548,"['free_region_relations.rs', 'mod.rs', 'ascribe_user_type.rs', 'prove_predicate.rs', 'fn-item-check-trait-ref.rs', 'fn-item-check-trait-ref.stderr', 'fn-item-check-type-params.rs', 'fn-item-check-type-params.stderr', 'issue-59311.rs', 'issue-59311.stderr', 'implied-bounds-on-trait-hierarchy-1.rs', 'implied-bounds-on-trait-hierarchy-1.stderr', 'implied-bounds-on-trait-hierarchy-2.rs', 'issue_74400.rs', 'issue_74400.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-nested.rs', 'wf-associated-const.rs', 'wf-associated-const.stderr', 'wf-in-fn-type-implicit.rs', 'wf-static-method.rs', 'wf-static-method.stderr']","['compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",,0,"trait Trait { type Ty; }
 impl<T> Trait for T { type Ty = (); }
 fn test<T>() {
 let _: <&'static T as Trait>::Ty = ();
 }","trait Trait { type Ty; }
 impl<T> Trait for T { type Ty = (); }
 fn test<T>() {
 let _: <&'static T as Trait>::Ty = ();
 }",,,,,1,,,,
104763,"{'A-NLL', 'T-types', 'C-bug', 'A-borrow-checker', 'NLL-sound'}",https://github.com/rust-lang/rust/issues/104763,valid,members,2. Correctness Issues-Soundness Issues,,2. HIR-trait solving,1. Type-WF,2,user annotations on associated consts can be ill-formed,2022-11-23T06:22:49Z,2024-01-17T04:40:18Z,120019,https://github.com/rust-lang/rust/pull/120019,fix fn/const items implied bounds and wf check (rebase),2024/1/16 8:28,2024/1/17 4:40,419,548,"['free_region_relations.rs', 'mod.rs', 'ascribe_user_type.rs', 'prove_predicate.rs', 'fn-item-check-trait-ref.rs', 'fn-item-check-trait-ref.stderr', 'fn-item-check-type-params.rs', 'fn-item-check-type-params.stderr', 'issue-59311.rs', 'issue-59311.stderr', 'implied-bounds-on-trait-hierarchy-1.rs', 'implied-bounds-on-trait-hierarchy-1.stderr', 'implied-bounds-on-trait-hierarchy-2.rs', 'issue_74400.rs', 'issue_74400.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-nested.rs', 'wf-associated-const.rs', 'wf-associated-const.stderr', 'wf-in-fn-type-implicit.rs', 'wf-static-method.rs', 'wf-static-method.stderr']","['compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",,0,"trait Trait {
 const TRAIT: bool;
 }
 
 impl<T> Trait for &'static T {
 const TRAIT: bool = true;
 }
 
 fn test<T>() {
 <&'static T>::TRAIT;
 }","trait Trait {
 const TRAIT: bool;
 }
 
 impl<T> Trait for &'static T {
 const TRAIT: bool = true;
 }
 
 fn test<T>() {
 <&'static T>::TRAIT;
 }",,,,,1,,,,
104736,"{'I-ICE', 'glacier', 'E-mentor', 'E-hard', 'A-MIR', 'T-compiler', '-Zvalidate-mir', 'C-bug'}",https://github.com/rust-lang/rust/issues/104736,valid,developer,1. Crash-Front-end Panic,valid,3. MIR-report,5. Exception Handling & Report,4,Out of storage use of local for temporary caused by label break,2022-11-22T20:03:38Z,2023-12-23T06:12:17Z,119077,https://github.com/rust-lang/rust/pull/119077,Separate MIR lints from validation,2023/12/18 10:00,2023/12/23 6:12,395,252,"['validate.rs', 'storage_liveness.rs', 'lib.rs', 'lint.rs', 'pass_manager.rs', 'ref_prop.rs', 'options.rs', 'runtest.rs', 'reference_prop.rs', 'no-storage.rs', 'storage-live.rs', 'storage-live.stderr', 'storage-return.rs']","['compiler/rustc_const_eval/src/transform', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'compiler/rustc_session/src', 'src/tools/compiletest/src', 'tests/mir-opt', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint', 'tests/ui/mir/lint']",,0,"struct A;
 struct B;
 
 impl Drop for A {
 fn drop(&mut self) {}
 }
 impl Drop for B {
 fn drop(&mut self) {}
 }
 
 #[inline(always)]
 fn no_unwind() {}
 
 fn weird_temporary(a: A, b: B, nothing: ((), (), ()), x: bool) -> ((), (), ()) {
 'scope: {
 (
 {
 let _z = b;
 if x {
 break 'scope nothing;
 }
 },
 match { a } {
 _ => (),
 },
 no_unwind(),
 )
 }
 }","struct A;
 struct B;
 
 impl Drop for A {
 fn drop(&mut self) {}
 }
 impl Drop for B {
 fn drop(&mut self) {}
 }
 
 #[inline(always)]
 fn no_unwind() {}
 
 fn weird_temporary(a: A, b: B, nothing: ((), (), ()), x: bool) -> ((), (), ()) {
 'scope: {
 (
 {
 let _z = b;
 if x {
 break 'scope nothing;
 }
 },
 match { a } {
 _ => (),
 },
 no_unwind(),
 )
 }
 }",,,,,1,,,,
104639,"{'E-mentor', 'T-compiler', 'E-help-wanted', 'C-bug', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/104639,valid,developer,2. Correctness Issues-Completeness Issues,,3. MIR-Borrow Check,2. Ownership-Lifetime,1,lifetime order breaks member constraints,2022-11-20T12:55:24Z,2022-12-15T04:21:22Z,104765,https://github.com/rust-lang/rust/pull/104765,,,,24,37,"['mod.rs', 'issue-104639-lifetime-order.rs']","['compiler/rustc_borrowck/src/region_infer', 'src/test/ui/borrowck']",,0,"async fn fail<'a, 'b, 'c>(_: &'static str) where 'a: 'c, 'b: 'c, {}
 async fn pass<'a, 'c, 'b>(_: &'static str) where 'a: 'c, 'b: 'c, {}","async fn fail<'a, 'b, 'c>(_: &'static str) where 'a: 'c, 'b: 'c, {}
 async fn pass<'a, 'c, 'b>(_: &'static str) where 'a: 'c, 'b: 'c, {}",,1,,,1,,,,
104601,"{'T-types', 'A-impl-trait', 'F-type_alias_impl_trait'}",https://github.com/rust-lang/rust/issues/104601,exclude,,,,,,,Rust does not normalize opaque types with escaping bound vars,2022-11-19T06:37:29Z,2023-06-29T18:18:49Z,113108,https://github.com/rust-lang/rust/pull/113108,Normalize opaques with late-bound vars again,2023/6/27 21:39,2023/6/29 18:18,222,119,"['project.rs', 'normalize.rs', 'codegen.rs', 'normalize-opaque-with-bound-vars.rs', 'normalize-opaque-with-bound-vars.rs']","['compiler/rustc_trait_selection/src/traits', 'compiler/rustc_trait_selection/src/traits/query', 'compiler/rustc_traits/src', 'tests/ui/async-await/in-trait', 'tests/ui/impl-trait']",,0,,,,,,,,,,,
104044,"{'A-trait-system', 'A-const-generics', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/104044,duplicate,,,,,,,min_const_generics infers the wrong type depending on trait bounds in scope,2022-11-06T09:38:57Z,2024-01-26T01:14:28Z,,,,,,445,,,,,0,,,,,,,,,,,
104025,"{'regression-from-stable-to-nightly', 'C-bug', 'A-closures'}",https://github.com/rust-lang/rust/issues/104025,valid,developer,2. Correctness Issues-Completeness Issues,,2. HIR-type & wf check,1. Type-Trait & Bound,1,False E0644 closure/generator type that references itself; new in nightly-2022-11-05,2022-11-05T21:08:43Z,2022-11-07T16:33:12Z,104038,https://github.com/rust-lang/rust/pull/104038,Normalize types when deducing closure signature from supertraits,2022/11/6 2:01,2022/11/7 16:33,1,27,"['closure.rs', 'supertrait-hint-references-assoc-ty.rs']","['compiler/rustc_hir_typeck/src', 'src/test/ui/closures']",,0,"pub trait Fn0: Fn() -> Self::Out {
 type Out;
 }
 
 impl<F: Fn() -> ()> Fn0 for F {
 type Out = ();
 }
 
 pub fn closure_typer(_: impl Fn0) {}
 
 fn main() {
 closure_typer(move || {});
 }","pub trait Fn0: Fn() -> Self::Out {
 type Out;
 }
 
 impl<F: Fn() -> ()> Fn0 for F {
 type Out = ();
 }
 
 pub fn closure_typer(_: impl Fn0) {}
 
 fn main() {
 closure_typer(move || {});
 }",,,,,,,,,
104005,"{'A-lifetimes', 'I-unsound', 'T-types', 'S-bug-has-test', 'P-high', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/104005,valid,members,2. Correctness Issues-Soundness Issues,,2. HIR-trait solving,1. Type-Trait & Bound,2,function type params are not checked for well-formedness,2022-11-05T13:32:41Z,2024-01-17T04:40:16Z,120019,https://github.com/rust-lang/rust/pull/120019,fix fn/const items implied bounds and wf check (rebase),2024/1/16 8:28,2024/1/17 4:40,437,548,"['free_region_relations.rs', 'mod.rs', 'ascribe_user_type.rs', 'prove_predicate.rs', 'fn-item-check-trait-ref.rs', 'fn-item-check-trait-ref.stderr', 'fn-item-check-type-params.rs', 'fn-item-check-type-params.stderr', 'issue-59311.rs', 'issue-59311.stderr', 'implied-bounds-on-trait-hierarchy-1.rs', 'implied-bounds-on-trait-hierarchy-1.stderr', 'implied-bounds-on-trait-hierarchy-2.rs', 'issue_74400.rs', 'issue_74400.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-nested.rs', 'wf-associated-const.rs', 'wf-associated-const.stderr', 'wf-in-fn-type-implicit.rs', 'wf-static-method.rs', 'wf-static-method.stderr']","['compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",P-high,0,"use std::fmt::Display;
 
 trait Displayable {
 fn display(self) -> Box<dyn Display>;
 }
 
 impl<T: Display> Displayable for (T, Option<&'static T>) {
 fn display(self) -> Box<dyn Display> {
 Box::new(self.0)
 }
 }
 
 fn extend_lt<T, U>(val: T) -> Box<dyn Display>
 where
 (T, Option<U>): Displayable,
 {
 Displayable::display((val, None))
 }
 
 fn main() {
 // The type parameter `U = &'static &'temporary str` is ill-formed
 // because it does not enforce `'temporary: 'static` ...
 let val = extend_lt(&String::from(""blah blah blah""));
 println!(""{}"", val);
 }","use std::fmt::Display;
 
 trait Displayable {
 fn display(self) -> Box<dyn Display>;
 }
 
 impl<T: Display> Displayable for (T, Option<&'static T>) {
 fn display(self) -> Box<dyn Display> {
 Box::new(self.0)
 }
 }
 
 fn extend_lt<T, U>(val: T) -> Box<dyn Display>
 where
 (T, Option<U>): Displayable,
 {
 Displayable::display((val, None))
 }
 
 fn main() {
 // The type parameter `U = &'static &'temporary str` is ill-formed
 // because it does not enforce `'temporary: 'static` ...
 let val = extend_lt(&String::from(""blah blah blah""));
 println!(""{}"", val);
 }",,,1,1,1,,,,
